Point	Grid		
30	32		
503.664908	3194.601498		
516.029843	3194.601498		
531.118918	3194.601498		
543.584373	3194.601498		
558.637942	3194.601498		
570.725260	3194.601498		
585.807890	3194.601498		
598.071473	3194.601498		
613.582147	3194.601498		
625.788015	3194.601498		
640.523279	3194.601498		
652.754470	3194.601498		
668.219659	3194.601498		
679.822733	3194.601498		
694.973091	3194.601498		
707.647045	3194.601498		
722.262056	3194.601498		
734.961523	3194.601498		
749.618607	3194.601498		
762.253766	3194.601498		
777.041840	3194.601498		
788.810191	3194.601498		
804.014264	3194.601498		
816.655210	3194.601498		
831.320756	3194.601498		
843.485362	3194.601498		
858.656845	3194.601498		
870.766513	3194.601498		
885.856846	3194.601498		
898.195859	3194.601498		
912.180340	3194.601498		
924.569737	3194.601498		
503.664908	3208.604768		
516.029843	3208.604768		
531.118918	3208.604768		
543.584373	3208.604768		
558.637942	3208.604768		
570.725260	3208.604768		
585.807890	3208.604768		
598.071473	3208.604768		
613.582147	3208.604768		
625.788015	3208.604768		
640.523279	3208.604768		
652.754470	3208.604768		
668.219659	3208.604768		
679.822733	3208.604768		
694.973091	3208.604768		
707.647045	3208.604768		
722.262056	3208.604768		
734.961523	3208.604768		
749.618607	3208.604768		
762.253766	3208.604768		
777.041840	3208.604768		
788.810191	3208.604768		
804.014264	3208.604768		
816.655210	3208.604768		
831.320756	3208.604768		
843.485362	3208.604768		
858.656845	3208.604768		
870.766513	3208.604768		
885.856846	3208.604768		
898.195859	3208.604768		
912.180340	3208.604768		
924.569737	3208.604768		
503.664908	3222.624091		
516.029843	3222.624091		
531.118918	3222.624091		
543.584373	3222.624091		
558.637942	3222.624091		
570.725260	3222.624091		
585.807890	3222.624091		
598.071473	3222.624091		
613.582147	3222.624091		
625.788015	3222.624091		
640.523279	3222.624091		
652.754470	3222.624091		
668.219659	3222.624091		
679.822733	3222.624091		
694.973091	3222.624091		
707.647045	3222.624091		
722.262056	3222.624091		
734.961523	3222.624091		
749.618607	3222.624091		
762.253766	3222.624091		
777.041840	3222.624091		
788.810191	3222.624091		
804.014264	3222.624091		
816.655210	3222.624091		
831.320756	3222.624091		
843.485362	3222.624091		
858.656845	3222.624091		
870.766513	3222.624091		
885.856846	3222.624091		
898.195859	3222.624091		
912.180340	3222.624091		
924.569737	3222.624091		
503.664908	3236.304484		
516.029843	3236.304484		
531.118918	3236.304484		
543.584373	3236.304484		
558.637942	3236.304484		
570.725260	3236.304484		
585.807890	3236.304484		
598.071473	3236.304484		
613.582147	3236.304484		
625.788015	3236.304484		
640.523279	3236.304484		
652.754470	3236.304484		
668.219659	3236.304484		
679.822733	3236.304484		
694.973091	3236.304484		
707.647045	3236.304484		
722.262056	3236.304484		
734.961523	3236.304484		
749.618607	3236.304484		
762.253766	3236.304484		
777.041840	3236.304484		
788.810191	3236.304484		
804.014264	3236.304484		
816.655210	3236.304484		
831.320756	3236.304484		
843.485362	3236.304484		
858.656845	3236.304484		
870.766513	3236.304484		
885.856846	3236.304484		
898.195859	3236.304484		
912.180340	3236.304484		
924.569737	3236.304484		
503.664908	3250.166115		
516.029843	3250.166115		
531.118918	3250.166115		
543.584373	3250.166115		
558.637942	3250.166115		
570.725260	3250.166115		
585.807890	3250.166115		
598.071473	3250.166115		
613.582147	3250.166115		
625.788015	3250.166115		
640.523279	3250.166115		
652.754470	3250.166115		
668.219659	3250.166115		
679.822733	3250.166115		
694.973091	3250.166115		
707.647045	3250.166115		
722.262056	3250.166115		
734.961523	3250.166115		
749.618607	3250.166115		
762.253766	3250.166115		
777.041840	3250.166115		
788.810191	3250.166115		
804.014264	3250.166115		
816.655210	3250.166115		
831.320756	3250.166115		
843.485362	3250.166115		
858.656845	3250.166115		
870.766513	3250.166115		
885.856846	3250.166115		
898.195859	3250.166115		
912.180340	3250.166115		
924.569737	3250.166115		
503.664908	3264.285889		
516.029843	3264.285889		
531.118918	3264.285889		
543.584373	3264.285889		
558.637942	3264.285889		
570.725260	3264.285889		
585.807890	3264.285889		
598.071473	3264.285889		
613.582147	3264.285889		
625.788015	3264.285889		
640.523279	3264.285889		
652.754470	3264.285889		
668.219659	3264.285889		
679.822733	3264.285889		
694.973091	3264.285889		
707.647045	3264.285889		
722.262056	3264.285889		
734.961523	3264.285889		
749.618607	3264.285889		
762.253766	3264.285889		
777.041840	3264.285889		
788.810191	3264.285889		
804.014264	3264.285889		
816.655210	3264.285889		
831.320756	3264.285889		
843.485362	3264.285889		
858.656845	3264.285889		
870.766513	3264.285889		
885.856846	3264.285889		
898.195859	3264.285889		
912.180340	3264.285889		
924.569737	3264.285889		
503.664908	3278.121526		
516.029843	3278.121526		
531.118918	3278.121526		
543.584373	3278.121526		
558.637942	3278.121526		
570.725260	3278.121526		
585.807890	3278.121526		
598.071473	3278.121526		
613.582147	3278.121526		
625.788015	3278.121526		
640.523279	3278.121526		
652.754470	3278.121526		
668.219659	3278.121526		
679.822733	3278.121526		
694.973091	3278.121526		
707.647045	3278.121526		
722.262056	3278.121526		
734.961523	3278.121526		
749.618607	3278.121526		
762.253766	3278.121526		
777.041840	3278.121526		
788.810191	3278.121526		
804.014264	3278.121526		
816.655210	3278.121526		
831.320756	3278.121526		
843.485362	3278.121526		
858.656845	3278.121526		
870.766513	3278.121526		
885.856846	3278.121526		
898.195859	3278.121526		
912.180340	3278.121526		
924.569737	3278.121526		
503.664908	3291.813899		
516.029843	3291.813899		
531.118918	3291.813899		
543.584373	3291.813899		
558.637942	3291.813899		
570.725260	3291.813899		
585.807890	3291.813899		
598.071473	3291.813899		
613.582147	3291.813899		
625.788015	3291.813899		
640.523279	3291.813899		
652.754470	3291.813899		
668.219659	3291.813899		
679.822733	3291.813899		
694.973091	3291.813899		
707.647045	3291.813899		
722.262056	3291.813899		
734.961523	3291.813899		
749.618607	3291.813899		
762.253766	3291.813899		
777.041840	3291.813899		
788.810191	3291.813899		
804.014264	3291.813899		
816.655210	3291.813899		
831.320756	3291.813899		
843.485362	3291.813899		
858.656845	3291.813899		
870.766513	3291.813899		
885.856846	3291.813899		
898.195859	3291.813899		
912.180340	3291.813899		
924.569737	3291.813899		
503.664908	3305.867067		
516.029843	3305.867067		
531.118918	3305.867067		
543.584373	3305.867067		
558.637942	3305.867067		
570.725260	3305.867067		
585.807890	3305.867067		
598.071473	3305.867067		
613.582147	3305.867067		
625.788015	3305.867067		
640.523279	3305.867067		
652.754470	3305.867067		
668.219659	3305.867067		
679.822733	3305.867067		
694.973091	3305.867067		
707.647045	3305.867067		
722.262056	3305.867067		
734.961523	3305.867067		
749.618607	3305.867067		
762.253766	3305.867067		
777.041840	3305.867067		
788.810191	3305.867067		
804.014264	3305.867067		
816.655210	3305.867067		
831.320756	3305.867067		
843.485362	3305.867067		
858.656845	3305.867067		
870.766513	3305.867067		
885.856846	3305.867067		
898.195859	3305.867067		
912.180340	3305.867067		
924.569737	3305.867067		
503.664908	3319.936282		
516.029843	3319.936282		
531.118918	3319.936282		
543.584373	3319.936282		
558.637942	3319.936282		
570.725260	3319.936282		
585.807890	3319.936282		
598.071473	3319.936282		
613.582147	3319.936282		
625.788015	3319.936282		
640.523279	3319.936282		
652.754470	3319.936282		
668.219659	3319.936282		
679.822733	3319.936282		
694.973091	3319.936282		
707.647045	3319.936282		
722.262056	3319.936282		
734.961523	3319.936282		
749.618607	3319.936282		
762.253766	3319.936282		
777.041840	3319.936282		
788.810191	3319.936282		
804.014264	3319.936282		
816.655210	3319.936282		
831.320756	3319.936282		
843.485362	3319.936282		
858.656845	3319.936282		
870.766513	3319.936282		
885.856846	3319.936282		
898.195859	3319.936282		
912.180340	3319.936282		
924.569737	3319.936282		
503.664908	3333.950569		
516.029843	3333.950569		
531.118918	3333.950569		
543.584373	3333.950569		
558.637942	3333.950569		
570.725260	3333.950569		
585.807890	3333.950569		
598.071473	3333.950569		
613.582147	3333.950569		
625.788015	3333.950569		
640.523279	3333.950569		
652.754470	3333.950569		
668.219659	3333.950569		
679.822733	3333.950569		
694.973091	3333.950569		
707.647045	3333.950569		
722.262056	3333.950569		
734.961523	3333.950569		
749.618607	3333.950569		
762.253766	3333.950569		
777.041840	3333.950569		
788.810191	3333.950569		
804.014264	3333.950569		
816.655210	3333.950569		
831.320756	3333.950569		
843.485362	3333.950569		
858.656845	3333.950569		
870.766513	3333.950569		
885.856846	3333.950569		
898.195859	3333.950569		
912.180340	3333.950569		
924.569737	3333.950569		
503.664908	3347.455067		
516.029843	3347.455067		
531.118918	3347.455067		
543.584373	3347.455067		
558.637942	3347.455067		
570.725260	3347.455067		
585.807890	3347.455067		
598.071473	3347.455067		
613.582147	3347.455067		
625.788015	3347.455067		
640.523279	3347.455067		
652.754470	3347.455067		
668.219659	3347.455067		
679.822733	3347.455067		
694.973091	3347.455067		
707.647045	3347.455067		
722.262056	3347.455067		
734.961523	3347.455067		
