Point	Grid		
30	32		
35.012580	2297.707711		
47.964421	2297.707711		
63.593802	2297.707711		
76.280095	2297.707711		
91.997693	2297.707711		
104.645905	2297.707711		
119.895793	2297.707711		
132.651471	2297.707711		
148.157658	2297.707711		
160.610327	2297.707711		
176.286424	2297.707711		
188.818943	2297.707711		
204.002434	2297.707711		
216.741642	2297.707711		
231.843700	2297.707711		
244.518960	2297.707711		
259.743836	2297.707711		
272.581613	2297.707711		
287.570266	2297.707711		
300.064648	2297.707711		
315.416126	2297.707711		
327.778955	2297.707711		
342.742160	2297.707711		
355.503411	2297.707711		
370.347191	2297.707711		
382.861523	2297.707711		
397.858824	2297.707711		
410.594496	2297.707711		
425.649373	2297.707711		
437.837175	2297.707711		
452.949234	2297.707711		
465.399621	2297.707711		
35.012580	2312.089913		
47.964421	2312.089913		
63.593802	2312.089913		
76.280095	2312.089913		
91.997693	2312.089913		
104.645905	2312.089913		
119.895793	2312.089913		
132.651471	2312.089913		
148.157658	2312.089913		
160.610327	2312.089913		
176.286424	2312.089913		
188.818943	2312.089913		
204.002434	2312.089913		
216.741642	2312.089913		
231.843700	2312.089913		
244.518960	2312.089913		
259.743836	2312.089913		
272.581613	2312.089913		
287.570266	2312.089913		
300.064648	2312.089913		
315.416126	2312.089913		
327.778955	2312.089913		
342.742160	2312.089913		
355.503411	2312.089913		
370.347191	2312.089913		
382.861523	2312.089913		
397.858824	2312.089913		
410.594496	2312.089913		
425.649373	2312.089913		
437.837175	2312.089913		
452.949234	2312.089913		
465.399621	2312.089913		
35.012580	2325.846738		
47.964421	2325.846738		
63.593802	2325.846738		
76.280095	2325.846738		
91.997693	2325.846738		
104.645905	2325.846738		
119.895793	2325.846738		
132.651471	2325.846738		
148.157658	2325.846738		
160.610327	2325.846738		
176.286424	2325.846738		
188.818943	2325.846738		
204.002434	2325.846738		
216.741642	2325.846738		
231.843700	2325.846738		
244.518960	2325.846738		
259.743836	2325.846738		
272.581613	2325.846738		
287.570266	2325.846738		
300.064648	2325.846738		
315.416126	2325.846738		
327.778955	2325.846738		
342.742160	2325.846738		
355.503411	2325.846738		
370.347191	2325.846738		
382.861523	2325.846738		
397.858824	2325.846738		
410.594496	2325.846738		
425.649373	2325.846738		
437.837175	2325.846738		
452.949234	2325.846738		
465.399621	2325.846738		
35.012580	2339.741687		
47.964421	2339.741687		
63.593802	2339.741687		
76.280095	2339.741687		
91.997693	2339.741687		
104.645905	2339.741687		
119.895793	2339.741687		
132.651471	2339.741687		
148.157658	2339.741687		
160.610327	2339.741687		
176.286424	2339.741687		
188.818943	2339.741687		
204.002434	2339.741687		
216.741642	2339.741687		
231.843700	2339.741687		
244.518960	2339.741687		
259.743836	2339.741687		
272.581613	2339.741687		
287.570266	2339.741687		
300.064648	2339.741687		
315.416126	2339.741687		
327.778955	2339.741687		
342.742160	2339.741687		
355.503411	2339.741687		
370.347191	2339.741687		
382.861523	2339.741687		
397.858824	2339.741687		
410.594496	2339.741687		
425.649373	2339.741687		
437.837175	2339.741687		
452.949234	2339.741687		
465.399621	2339.741687		
35.012580	2353.595300		
47.964421	2353.595300		
63.593802	2353.595300		
76.280095	2353.595300		
91.997693	2353.595300		
104.645905	2353.595300		
119.895793	2353.595300		
132.651471	2353.595300		
148.157658	2353.595300		
160.610327	2353.595300		
176.286424	2353.595300		
188.818943	2353.595300		
204.002434	2353.595300		
216.741642	2353.595300		
231.843700	2353.595300		
244.518960	2353.595300		
259.743836	2353.595300		
272.581613	2353.595300		
287.570266	2353.595300		
300.064648	2353.595300		
315.416126	2353.595300		
327.778955	2353.595300		
342.742160	2353.595300		
355.503411	2353.595300		
370.347191	2353.595300		
382.861523	2353.595300		
397.858824	2353.595300		
410.594496	2353.595300		
425.649373	2353.595300		
437.837175	2353.595300		
452.949234	2353.595300		
465.399621	2353.595300		
35.012580	2367.802514		
47.964421	2367.802514		
63.593802	2367.802514		
76.280095	2367.802514		
91.997693	2367.802514		
104.645905	2367.802514		
119.895793	2367.802514		
132.651471	2367.802514		
148.157658	2367.802514		
160.610327	2367.802514		
176.286424	2367.802514		
188.818943	2367.802514		
204.002434	2367.802514		
216.741642	2367.802514		
231.843700	2367.802514		
244.518960	2367.802514		
259.743836	2367.802514		
272.581613	2367.802514		
287.570266	2367.802514		
300.064648	2367.802514		
315.416126	2367.802514		
327.778955	2367.802514		
342.742160	2367.802514		
355.503411	2367.802514		
370.347191	2367.802514		
382.861523	2367.802514		
397.858824	2367.802514		
410.594496	2367.802514		
425.649373	2367.802514		
437.837175	2367.802514		
452.949234	2367.802514		
465.399621	2367.802514		
35.012580	2381.642818		
47.964421	2381.642818		
63.593802	2381.642818		
76.280095	2381.642818		
91.997693	2381.642818		
104.645905	2381.642818		
119.895793	2381.642818		
132.651471	2381.642818		
148.157658	2381.642818		
160.610327	2381.642818		
176.286424	2381.642818		
188.818943	2381.642818		
204.002434	2381.642818		
216.741642	2381.642818		
231.843700	2381.642818		
244.518960	2381.642818		
259.743836	2381.642818		
272.581613	2381.642818		
287.570266	2381.642818		
300.064648	2381.642818		
315.416126	2381.642818		
327.778955	2381.642818		
342.742160	2381.642818		
355.503411	2381.642818		
370.347191	2381.642818		
382.861523	2381.642818		
397.858824	2381.642818		
410.594496	2381.642818		
425.649373	2381.642818		
437.837175	2381.642818		
452.949234	2381.642818		
465.399621	2381.642818		
35.012580	2395.429473		
47.964421	2395.429473		
63.593802	2395.429473		
76.280095	2395.429473		
91.997693	2395.429473		
104.645905	2395.429473		
119.895793	2395.429473		
132.651471	2395.429473		
148.157658	2395.429473		
160.610327	2395.429473		
176.286424	2395.429473		
188.818943	2395.429473		
204.002434	2395.429473		
216.741642	2395.429473		
231.843700	2395.429473		
244.518960	2395.429473		
259.743836	2395.429473		
272.581613	2395.429473		
287.570266	2395.429473		
300.064648	2395.429473		
315.416126	2395.429473		
327.778955	2395.429473		
342.742160	2395.429473		
355.503411	2395.429473		
370.347191	2395.429473		
382.861523	2395.429473		
397.858824	2395.429473		
410.594496	2395.429473		
425.649373	2395.429473		
437.837175	2395.429473		
452.949234	2395.429473		
465.399621	2395.429473		
35.012580	2409.675731		
47.964421	2409.675731		
63.593802	2409.675731		
76.280095	2409.675731		
91.997693	2409.675731		
104.645905	2409.675731		
119.895793	2409.675731		
132.651471	2409.675731		
148.157658	2409.675731		
160.610327	2409.675731		
176.286424	2409.675731		
188.818943	2409.675731		
204.002434	2409.675731		
216.741642	2409.675731		
231.843700	2409.675731		
244.518960	2409.675731		
259.743836	2409.675731		
272.581613	2409.675731		
287.570266	2409.675731		
300.064648	2409.675731		
315.416126	2409.675731		
327.778955	2409.675731		
342.742160	2409.675731		
355.503411	2409.675731		
370.347191	2409.675731		
382.861523	2409.675731		
397.858824	2409.675731		
410.594496	2409.675731		
425.649373	2409.675731		
437.837175	2409.675731		
452.949234	2409.675731		
465.399621	2409.675731		
35.012580	2423.644792		
47.964421	2423.644792		
63.593802	2423.644792		
76.280095	2423.644792		
91.997693	2423.644792		
104.645905	2423.644792		
119.895793	2423.644792		
132.651471	2423.644792		
148.157658	2423.644792		
160.610327	2423.644792		
176.286424	2423.644792		
188.818943	2423.644792		
204.002434	2423.644792		
216.741642	2423.644792		
231.843700	2423.644792		
244.518960	2423.644792		
259.743836	2423.644792		
272.581613	2423.644792		
287.570266	2423.644792		
300.064648	2423.644792		
315.416126	2423.644792		
327.778955	2423.644792		
342.742160	2423.644792		
355.503411	2423.644792		
370.347191	2423.644792		
382.861523	2423.644792		
397.858824	2423.644792		
410.594496	2423.644792		
425.649373	2423.644792		
437.837175	2423.644792		
452.949234	2423.644792		
465.399621	2423.644792		
35.012580	2437.375215		
47.964421	2437.375215		
63.593802	2437.375215		
76.280095	2437.375215		
91.997693	2437.375215		
104.645905	2437.375215		
119.895793	2437.375215		
132.651471	2437.375215		
148.157658	2437.375215		
160.610327	2437.375215		
176.286424	2437.375215		
188.818943	2437.375215		
204.002434	2437.375215		
216.741642	2437.375215		
231.843700	2437.375215		
244.518960	2437.375215		
259.743836	2437.375215		
272.581613	2437.375215		
287.570266	2437.375215		
300.064648	2437.375215		
315.416126	2437.375215		
327.778955	2437.375215		
342.742160	2437.375215		
355.503411	2437.375215		
370.347191	2437.375215		
382.861523	2437.375215		
397.858824	2437.375215		
410.594496	2437.375215		
425.649373	2437.375215		
437.837175	2437.375215		
452.949234	2437.375215		
465.399621	2437.375215		
35.012580	2451.363924		
47.964421	2451.363924		
63.593802	2451.363924		
76.280095	2451.363924		
91.997693	2451.363924		
104.645905	2451.363924		
119.895793	2451.363924		
132.651471	2451.363924		
148.157658	2451.363924		
160.610327	2451.363924		
176.286424	2451.363924		
188.818943	2451.363924		
204.002434	2451.363924		
216.741642	2451.363924		
231.843700	2451.363924		
244.518960	2451.363924		
259.743836	2451.363924		
272.581613	2451.363924		
287.570266	2451.363924		
300.064648	2451.363924		
315.416126	2451.363924		
327.778955	2451.363924		
342.742160	2451.363924		
355.503411	2451.363924		
370.347191	2451.363924		
382.861523	2451.363924		
397.858824	2451.363924		
410.594496	2451.363924		
425.649373	2451.363924		
437.837175	2451.363924		
452.949234	2451.363924		
465.399621	2451.363924		
35.012580	2465.129283		
47.964421	2465.129283		
63.593802	2465.129283		
76.280095	2465.129283		
91.997693	2465.129283		
104.645905	2465.129283		
119.895793	2465.129283		
132.651471	2465.129283		
148.157658	2465.129283		
160.610327	2465.129283		
176.286424	2465.129283		
188.818943	2465.129283		
204.002434	2465.129283		
216.741642	2465.129283		
231.843700	2465.129283		
244.518960	2465.129283		
259.743836	2465.129283		
272.581613	2465.129283		
287.570266	2465.129283		
300.064648	2465.129283		
315.416126	2465.129283		
327.778955	2465.129283		
342.742160	2465.129283		
355.503411	2465.129283		
370.347191	2465.129283		
382.861523	2465.129283		
397.858824	2465.129283		
410.594496	2465.129283		
425.649373	2465.129283		
437.837175	2465.129283		
452.949234	2465.129283		
465.399621	2465.129283		
35.012580	2479.459641		
47.964421	2479.459641		
63.593802	2479.459641		
76.280095	2479.459641		
91.997693	2479.459641		
104.645905	2479.459641		
119.895793	2479.459641		
132.651471	2479.459641		
148.157658	2479.459641		
160.610327	2479.459641		
176.286424	2479.459641		
188.818943	2479.459641		
204.002434	2479.459641		
216.741642	2479.459641		
231.843700	2479.459641		
244.518960	2479.459641		
259.743836	2479.459641		
272.581613	2479.459641		
287.570266	2479.459641		
300.064648	2479.459641		
315.416126	2479.459641		
327.778955	2479.459641		
342.742160	2479.459641		
355.503411	2479.459641		
370.347191	2479.459641		
382.861523	2479.459641		
397.858824	2479.459641		
410.594496	2479.459641		
425.649373	2479.459641		
437.837175	2479.459641		
452.949234	2479.459641		
465.399621	2479.459641		
35.012580	2490.691014		
47.964421	2490.691014		
63.593802	2490.691014		
76.280095	2490.691014		
91.997693	2490.691014		
104.645905	2490.691014		
119.895793	2490.691014		
132.651471	2490.691014		
148.157658	2490.691014		
160.610327	2490.691014		
176.286424	2490.691014		
188.818943	2490.691014		
204.002434	2490.691014		
216.741642	2490.691014		
231.843700	2490.691014		
244.518960	2490.691014		
259.743836	2490.691014		
272.581613	2490.691014		
287.570266	2490.691014		
300.064648	2490.691014		
315.416126	2490.691014		
327.778955	2490.691014		
342.742160	2490.691014		
355.503411	2490.691014		
370.347191	2490.691014		
382.861523	2490.691014		
397.858824	2490.691014		
410.594496	2490.691014		
425.649373	2490.691014		
437.837175	2490.691014		
452.949234	2490.691014		
465.399621	2490.691014		
35.012580	2504.674307		
47.964421	2504.674307		
63.593802	2504.674307		
76.280095	2504.674307		
91.997693	2504.674307		
104.645905	2504.674307		
119.895793	2504.674307		
132.651471	2504.674307		
148.157658	2504.674307		
160.610327	2504.674307		
176.286424	2504.674307		
188.818943	2504.674307		
204.002434	2504.674307		
216.741642	2504.674307		
231.843700	2504.674307		
244.518960	2504.674307		
259.743836	2504.674307		
272.581613	2504.674307		
287.570266	2504.674307		
300.064648	2504.674307		
315.416126	2504.674307		
327.778955	2504.674307		
342.742160	2504.674307		
355.503411	2504.674307		
370.347191	2504.674307		
382.861523	2504.674307		
397.858824	2504.674307		
410.594496	2504.674307		
425.649373	2504.674307		
437.837175	2504.674307		
452.949234	2504.674307		
465.399621	2504.674307		
35.012580	2518.447957		
47.964421	2518.447957		
63.593802	2518.447957		
76.280095	2518.447957		
91.997693	2518.447957		
104.645905	2518.447957		
119.895793	2518.447957		
132.651471	2518.447957		
148.157658	2518.447957		
160.610327	2518.447957		
176.286424	2518.447957		
188.818943	2518.447957		
204.002434	2518.447957		
216.741642	2518.447957		
231.843700	2518.447957		
244.518960	2518.447957		
259.743836	2518.447957		
272.581613	2518.447957		
287.570266	2518.447957		
300.064648	2518.447957		
315.416126	2518.447957		
327.778955	2518.447957		
342.742160	2518.447957		
355.503411	2518.447957		
370.347191	2518.447957		
382.861523	2518.447957		
397.858824	2518.447957		
410.594496	2518.447957		
425.649373	2518.447957		
437.837175	2518.447957		
452.949234	2518.447957		
465.399621	2518.447957		
35.012580	2532.377554		
47.964421	2532.377554		
63.593802	2532.377554		
76.280095	2532.377554		
91.997693	2532.377554		
104.645905	2532.377554		
119.895793	2532.377554		
132.651471	2532.377554		
148.157658	2532.377554		
160.610327	2532.377554		
176.286424	2532.377554		
188.818943	2532.377554		
204.002434	2532.377554		
216.741642	2532.377554		
231.843700	2532.377554		
244.518960	2532.377554		
259.743836	2532.377554		
272.581613	2532.377554		
287.570266	2532.377554		
300.064648	2532.377554		
315.416126	2532.377554		
327.778955	2532.377554		
342.742160	2532.377554		
355.503411	2532.377554		
370.347191	2532.377554		
382.861523	2532.377554		
397.858824	2532.377554		
410.594496	2532.377554		
425.649373	2532.377554		
437.837175	2532.377554		
452.949234	2532.377554		
465.399621	2532.377554		
35.012580	2546.020405		
47.964421	2546.020405		
63.593802	2546.020405		
76.280095	2546.020405		
91.997693	2546.020405		
104.645905	2546.020405		
119.895793	2546.020405		
132.651471	2546.020405		
148.157658	2546.020405		
160.610327	2546.020405		
176.286424	2546.020405		
188.818943	2546.020405		
204.002434	2546.020405		
216.741642	2546.020405		
231.843700	2546.020405		
244.518960	2546.020405		
259.743836	2546.020405		
272.581613	2546.020405		
287.570266	2546.020405		
300.064648	2546.020405		
315.416126	2546.020405		
327.778955	2546.020405		
342.742160	2546.020405		
355.503411	2546.020405		
370.347191	2546.020405		
382.861523	2546.020405		
397.858824	2546.020405		
410.594496	2546.020405		
425.649373	2546.020405		
437.837175	2546.020405		
452.949234	2546.020405		
465.399621	2546.020405		
35.012580	2560.124725		
47.964421	2560.124725		
63.593802	2560.124725		
76.280095	2560.124725		
91.997693	2560.124725		
104.645905	2560.124725		
119.895793	2560.124725		
132.651471	2560.124725		
148.157658	2560.124725		
160.610327	2560.124725		
176.286424	2560.124725		
188.818943	2560.124725		
204.002434	2560.124725		
216.741642	2560.124725		
231.843700	2560.124725		
244.518960	2560.124725		
259.743836	2560.124725		
272.581613	2560.124725		
287.570266	2560.124725		
300.064648	2560.124725		
315.416126	2560.124725		
327.778955	2560.124725		
342.742160	2560.124725		
355.503411	2560.124725		
370.347191	2560.124725		
382.861523	2560.124725		
397.858824	2560.124725		
410.594496	2560.124725		
425.649373	2560.124725		
437.837175	2560.124725		
452.949234	2560.124725		
465.399621	2560.124725		
35.012580	2573.719238		
47.964421	2573.719238		
63.593802	2573.719238		
76.280095	2573.719238		
91.997693	2573.719238		
104.645905	2573.719238		
119.895793	2573.719238		
132.651471	2573.719238		
148.157658	2573.719238		
160.610327	2573.719238		
176.286424	2573.719238		
188.818943	2573.719238		
204.002434	2573.719238		
216.741642	2573.719238		
231.843700	2573.719238		
244.518960	2573.719238		
259.743836	2573.719238		
272.581613	2573.719238		
287.570266	2573.719238		
300.064648	2573.719238		
315.416126	2573.719238		
327.778955	2573.719238		
342.742160	2573.719238		
355.503411	2573.719238		
370.347191	2573.719238		
382.861523	2573.719238		
397.858824	2573.719238		
410.594496	2573.719238		
425.649373	2573.719238		
437.837175	2573.719238		
452.949234	2573.719238		
465.399621	2573.719238		
35.012580	2587.733574		
47.964421	2587.733574		
63.593802	2587.733574		
76.280095	2587.733574		
91.997693	2587.733574		
104.645905	2587.733574		
119.895793	2587.733574		
132.651471	2587.733574		
148.157658	2587.733574		
160.610327	2587.733574		
176.286424	2587.733574		
188.818943	2587.733574		
204.002434	2587.733574		
216.741642	2587.733574		
231.843700	2587.733574		
244.518960	2587.733574		
259.743836	2587.733574		
272.581613	2587.733574		
287.570266	2587.733574		
300.064648	2587.733574		
315.416126	2587.733574		
327.778955	2587.733574		
342.742160	2587.733574		
355.503411	2587.733574		
370.347191	2587.733574		
382.861523	2587.733574		
397.858824	2587.733574		
410.594496	2587.733574		
425.649373	2587.733574		
437.837175	2587.733574		
452.949234	2587.733574		
465.399621	2587.733574		
35.012580	2601.776202		
47.964421	2601.776202		
63.593802	2601.776202		
76.280095	2601.776202		
91.997693	2601.776202		
104.645905	2601.776202		
119.895793	2601.776202		
132.651471	2601.776202		
148.157658	2601.776202		
160.610327	2601.776202		
176.286424	2601.776202		
188.818943	2601.776202		
