Point	Grid		
30	32		
497.489480	1844.534464		
509.983342	1844.534464		
524.949242	1844.534464		
537.329139	1844.534464		
552.412734	1844.534464		
564.733176	1844.534464		
580.014414	1844.534464		
592.400182	1844.534464		
607.192249	1844.534464		
619.393824	1844.534464		
634.521062	1844.534464		
647.060692	1844.534464		
661.628421	1844.534464		
674.148212	1844.534464		
689.019612	1844.534464		
701.505188	1844.534464		
716.186542	1844.534464		
728.850549	1844.534464		
743.449505	1844.534464		
756.072983	1844.534464		
770.901977	1844.534464		
783.190788	1844.534464		
797.944143	1844.534464		
810.435641	1844.534464		
825.271973	1844.534464		
837.409558	1844.534464		
852.270804	1844.534464		
864.460911	1844.534464		
879.543150	1844.534464		
891.654274	1844.534464		
906.437187	1844.534464		
918.500913	1844.534464		
497.489480	1858.491474		
509.983342	1858.491474		
524.949242	1858.491474		
537.329139	1858.491474		
552.412734	1858.491474		
564.733176	1858.491474		
580.014414	1858.491474		
592.400182	1858.491474		
607.192249	1858.491474		
619.393824	1858.491474		
634.521062	1858.491474		
647.060692	1858.491474		
661.628421	1858.491474		
674.148212	1858.491474		
689.019612	1858.491474		
701.505188	1858.491474		
716.186542	1858.491474		
728.850549	1858.491474		
743.449505	1858.491474		
756.072983	1858.491474		
770.901977	1858.491474		
783.190788	1858.491474		
797.944143	1858.491474		
810.435641	1858.491474		
825.271973	1858.491474		
837.409558	1858.491474		
852.270804	1858.491474		
864.460911	1858.491474		
879.543150	1858.491474		
891.654274	1858.491474		
906.437187	1858.491474		
918.500913	1858.491474		
497.489480	1872.476006		
509.983342	1872.476006		
524.949242	1872.476006		
537.329139	1872.476006		
552.412734	1872.476006		
564.733176	1872.476006		
580.014414	1872.476006		
592.400182	1872.476006		
607.192249	1872.476006		
619.393824	1872.476006		
634.521062	1872.476006		
647.060692	1872.476006		
661.628421	1872.476006		
674.148212	1872.476006		
689.019612	1872.476006		
701.505188	1872.476006		
716.186542	1872.476006		
728.850549	1872.476006		
743.449505	1872.476006		
756.072983	1872.476006		
770.901977	1872.476006		
783.190788	1872.476006		
797.944143	1872.476006		
810.435641	1872.476006		
825.271973	1872.476006		
837.409558	1872.476006		
852.270804	1872.476006		
864.460911	1872.476006		
879.543150	1872.476006		
891.654274	1872.476006		
906.437187	1872.476006		
918.500913	1872.476006		
497.489480	1886.337262		
509.983342	1886.337262		
524.949242	1886.337262		
537.329139	1886.337262		
552.412734	1886.337262		
564.733176	1886.337262		
580.014414	1886.337262		
592.400182	1886.337262		
607.192249	1886.337262		
619.393824	1886.337262		
634.521062	1886.337262		
647.060692	1886.337262		
661.628421	1886.337262		
674.148212	1886.337262		
689.019612	1886.337262		
701.505188	1886.337262		
716.186542	1886.337262		
728.850549	1886.337262		
743.449505	1886.337262		
756.072983	1886.337262		
770.901977	1886.337262		
783.190788	1886.337262		
797.944143	1886.337262		
810.435641	1886.337262		
825.271973	1886.337262		
837.409558	1886.337262		
852.270804	1886.337262		
864.460911	1886.337262		
879.543150	1886.337262		
891.654274	1886.337262		
906.437187	1886.337262		
918.500913	1886.337262		
497.489480	1900.255959		
509.983342	1900.255959		
524.949242	1900.255959		
537.329139	1900.255959		
552.412734	1900.255959		
564.733176	1900.255959		
580.014414	1900.255959		
592.400182	1900.255959		
607.192249	1900.255959		
619.393824	1900.255959		
634.521062	1900.255959		
647.060692	1900.255959		
661.628421	1900.255959		
674.148212	1900.255959		
689.019612	1900.255959		
701.505188	1900.255959		
716.186542	1900.255959		
728.850549	1900.255959		
743.449505	1900.255959		
756.072983	1900.255959		
770.901977	1900.255959		
783.190788	1900.255959		
797.944143	1900.255959		
810.435641	1900.255959		
825.271973	1900.255959		
837.409558	1900.255959		
852.270804	1900.255959		
864.460911	1900.255959		
879.543150	1900.255959		
891.654274	1900.255959		
906.437187	1900.255959		
918.500913	1900.255959		
497.489480	1914.812514		
509.983342	1914.812514		
524.949242	1914.812514		
537.329139	1914.812514		
552.412734	1914.812514		
564.733176	1914.812514		
580.014414	1914.812514		
592.400182	1914.812514		
607.192249	1914.812514		
619.393824	1914.812514		
634.521062	1914.812514		
647.060692	1914.812514		
661.628421	1914.812514		
674.148212	1914.812514		
689.019612	1914.812514		
701.505188	1914.812514		
716.186542	1914.812514		
728.850549	1914.812514		
743.449505	1914.812514		
756.072983	1914.812514		
770.901977	1914.812514		
783.190788	1914.812514		
797.944143	1914.812514		
810.435641	1914.812514		
825.271973	1914.812514		
837.409558	1914.812514		
852.270804	1914.812514		
864.460911	1914.812514		
879.543150	1914.812514		
891.654274	1914.812514		
906.437187	1914.812514		
918.500913	1914.812514		
497.489480	1928.698612		
509.983342	1928.698612		
524.949242	1928.698612		
537.329139	1928.698612		
552.412734	1928.698612		
564.733176	1928.698612		
580.014414	1928.698612		
592.400182	1928.698612		
607.192249	1928.698612		
619.393824	1928.698612		
634.521062	1928.698612		
647.060692	1928.698612		
661.628421	1928.698612		
674.148212	1928.698612		
689.019612	1928.698612		
701.505188	1928.698612		
716.186542	1928.698612		
728.850549	1928.698612		
743.449505	1928.698612		
756.072983	1928.698612		
770.901977	1928.698612		
783.190788	1928.698612		
797.944143	1928.698612		
810.435641	1928.698612		
825.271973	1928.698612		
837.409558	1928.698612		
852.270804	1928.698612		
864.460911	1928.698612		
879.543150	1928.698612		
891.654274	1928.698612		
906.437187	1928.698612		
918.500913	1928.698612		
497.489480	1942.298239		
509.983342	1942.298239		
524.949242	1942.298239		
537.329139	1942.298239		
552.412734	1942.298239		
564.733176	1942.298239		
580.014414	1942.298239		
592.400182	1942.298239		
607.192249	1942.298239		
619.393824	1942.298239		
634.521062	1942.298239		
647.060692	1942.298239		
661.628421	1942.298239		
674.148212	1942.298239		
689.019612	1942.298239		
701.505188	1942.298239		
716.186542	1942.298239		
728.850549	1942.298239		
743.449505	1942.298239		
756.072983	1942.298239		
770.901977	1942.298239		
783.190788	1942.298239		
797.944143	1942.298239		
810.435641	1942.298239		
825.271973	1942.298239		
837.409558	1942.298239		
852.270804	1942.298239		
864.460911	1942.298239		
879.543150	1942.298239		
891.654274	1942.298239		
906.437187	1942.298239		
918.500913	1942.298239		
497.489480	1956.230179		
509.983342	1956.230179		
524.949242	1956.230179		
537.329139	1956.230179		
552.412734	1956.230179		
564.733176	1956.230179		
580.014414	1956.230179		
592.400182	1956.230179		
607.192249	1956.230179		
619.393824	1956.230179		
634.521062	1956.230179		
647.060692	1956.230179		
661.628421	1956.230179		
674.148212	1956.230179		
689.019612	1956.230179		
701.505188	1956.230179		
716.186542	1956.230179		
728.850549	1956.230179		
743.449505	1956.230179		
756.072983	1956.230179		
770.901977	1956.230179		
783.190788	1956.230179		
797.944143	1956.230179		
810.435641	1956.230179		
825.271973	1956.230179		
837.409558	1956.230179		
852.270804	1956.230179		
864.460911	1956.230179		
879.543150	1956.230179		
891.654274	1956.230179		
906.437187	1956.230179		
918.500913	1956.230179		
497.489480	1970.404349		
509.983342	1970.404349		
524.949242	1970.404349		
537.329139	1970.404349		
552.412734	1970.404349		
564.733176	1970.404349		
580.014414	1970.404349		
592.400182	1970.404349		
607.192249	1970.404349		
619.393824	1970.404349		
634.521062	1970.404349		
647.060692	1970.404349		
661.628421	1970.404349		
674.148212	1970.404349		
689.019612	1970.404349		
701.505188	1970.404349		
716.186542	1970.404349		
728.850549	1970.404349		
743.449505	1970.404349		
756.072983	1970.404349		
770.901977	1970.404349		
783.190788	1970.404349		
797.944143	1970.404349		
810.435641	1970.404349		
825.271973	1970.404349		
837.409558	1970.404349		
852.270804	1970.404349		
864.460911	1970.404349		
879.543150	1970.404349		
891.654274	1970.404349		
906.437187	1970.404349		
918.500913	1970.404349		
497.489480	1984.240264		
509.983342	1984.240264		
524.949242	1984.240264		
537.329139	1984.240264		
552.412734	1984.240264		
564.733176	1984.240264		
580.014414	1984.240264		
592.400182	1984.240264		
607.192249	1984.240264		
619.393824	1984.240264		
634.521062	1984.240264		
647.060692	1984.240264		
661.628421	1984.240264		
674.148212	1984.240264		
689.019612	1984.240264		
701.505188	1984.240264		
716.186542	1984.240264		
728.850549	1984.240264		
743.449505	1984.240264		
756.072983	1984.240264		
770.901977	1984.240264		
783.190788	1984.240264		
797.944143	1984.240264		
810.435641	1984.240264		
825.271973	1984.240264		
837.409558	1984.240264		
852.270804	1984.240264		
864.460911	1984.240264		
879.543150	1984.240264		
891.654274	1984.240264		
906.437187	1984.240264		
918.500913	1984.240264		
497.489480	1997.859199		
509.983342	1997.859199		
524.949242	1997.859199		
537.329139	1997.859199		
552.412734	1997.859199		
564.733176	1997.859199		
580.014414	1997.859199		
592.400182	1997.859199		
607.192249	1997.859199		
619.393824	1997.859199		
634.521062	1997.859199		
647.060692	1997.859199		
661.628421	1997.859199		
674.148212	1997.859199		
689.019612	1997.859199		
701.505188	1997.859199		
716.186542	1997.859199		
728.850549	1997.859199		
