Point	Grid		
30	32		
1392.944427	941.780274		
1405.508039	941.780274		
1419.829785	941.780274		
1432.207138	941.780274		
1446.957179	941.780274		
1459.118058	941.780274		
1474.063596	941.780274		
1486.521046	941.780274		
1501.022194	941.780274		
1513.498313	941.780274		
1528.171552	941.780274		
1540.579904	941.780274		
1555.124006	941.780274		
1567.832194	941.780274		
1582.285181	941.780274		
1594.925535	941.780274		
1609.129966	941.780274		
1621.876588	941.780274		
1636.530549	941.780274		
1649.108889	941.780274		
1663.613127	941.780274		
1676.103158	941.780274		
1690.775424	941.780274		
1703.216229	941.780274		
1717.695180	941.780274		
1730.287403	941.780274		
1744.870141	941.780274		
1757.150010	941.780274		
1771.874123	941.780274		
1784.257308	941.780274		
1799.079225	941.780274		
1811.495211	941.780274		
1392.944427	955.911171		
1405.508039	955.911171		
1419.829785	955.911171		
1432.207138	955.911171		
1446.957179	955.911171		
1459.118058	955.911171		
1474.063596	955.911171		
1486.521046	955.911171		
1501.022194	955.911171		
1513.498313	955.911171		
1528.171552	955.911171		
1540.579904	955.911171		
1555.124006	955.911171		
1567.832194	955.911171		
1582.285181	955.911171		
1594.925535	955.911171		
1609.129966	955.911171		
1621.876588	955.911171		
1636.530549	955.911171		
1649.108889	955.911171		
1663.613127	955.911171		
1676.103158	955.911171		
1690.775424	955.911171		
1703.216229	955.911171		
1717.695180	955.911171		
1730.287403	955.911171		
1744.870141	955.911171		
1757.150010	955.911171		
1771.874123	955.911171		
1784.257308	955.911171		
1799.079225	955.911171		
1811.495211	955.911171		
1392.944427	969.798795		
1405.508039	969.798795		
1419.829785	969.798795		
1432.207138	969.798795		
1446.957179	969.798795		
1459.118058	969.798795		
1474.063596	969.798795		
1486.521046	969.798795		
1501.022194	969.798795		
1513.498313	969.798795		
1528.171552	969.798795		
1540.579904	969.798795		
1555.124006	969.798795		
1567.832194	969.798795		
1582.285181	969.798795		
1594.925535	969.798795		
1609.129966	969.798795		
1621.876588	969.798795		
1636.530549	969.798795		
1649.108889	969.798795		
1663.613127	969.798795		
1676.103158	969.798795		
1690.775424	969.798795		
1703.216229	969.798795		
1717.695180	969.798795		
1730.287403	969.798795		
1744.870141	969.798795		
1757.150010	969.798795		
1771.874123	969.798795		
1784.257308	969.798795		
1799.079225	969.798795		
1811.495211	969.798795		
1392.944427	983.786980		
1405.508039	983.786980		
1419.829785	983.786980		
1432.207138	983.786980		
1446.957179	983.786980		
1459.118058	983.786980		
1474.063596	983.786980		
1486.521046	983.786980		
1501.022194	983.786980		
1513.498313	983.786980		
1528.171552	983.786980		
1540.579904	983.786980		
1555.124006	983.786980		
1567.832194	983.786980		
1582.285181	983.786980		
1594.925535	983.786980		
1609.129966	983.786980		
1621.876588	983.786980		
1636.530549	983.786980		
1649.108889	983.786980		
1663.613127	983.786980		
1676.103158	983.786980		
1690.775424	983.786980		
1703.216229	983.786980		
1717.695180	983.786980		
1730.287403	983.786980		
1744.870141	983.786980		
1757.150010	983.786980		
1771.874123	983.786980		
1784.257308	983.786980		
1799.079225	983.786980		
1811.495211	983.786980		
1392.944427	997.638877		
1405.508039	997.638877		
1419.829785	997.638877		
1432.207138	997.638877		
1446.957179	997.638877		
1459.118058	997.638877		
1474.063596	997.638877		
1486.521046	997.638877		
1501.022194	997.638877		
1513.498313	997.638877		
1528.171552	997.638877		
1540.579904	997.638877		
1555.124006	997.638877		
1567.832194	997.638877		
1582.285181	997.638877		
1594.925535	997.638877		
1609.129966	997.638877		
1621.876588	997.638877		
1636.530549	997.638877		
1649.108889	997.638877		
1663.613127	997.638877		
1676.103158	997.638877		
1690.775424	997.638877		
1703.216229	997.638877		
1717.695180	997.638877		
1730.287403	997.638877		
1744.870141	997.638877		
1757.150010	997.638877		
1771.874123	997.638877		
1784.257308	997.638877		
1799.079225	997.638877		
1811.495211	997.638877		
1392.944427	1012.000199		
1405.508039	1012.000199		
1419.829785	1012.000199		
1432.207138	1012.000199		
1446.957179	1012.000199		
1459.118058	1012.000199		
1474.063596	1012.000199		
1486.521046	1012.000199		
1501.022194	1012.000199		
1513.498313	1012.000199		
1528.171552	1012.000199		
1540.579904	1012.000199		
1555.124006	1012.000199		
1567.832194	1012.000199		
1582.285181	1012.000199		
1594.925535	1012.000199		
1609.129966	1012.000199		
1621.876588	1012.000199		
1636.530549	1012.000199		
1649.108889	1012.000199		
1663.613127	1012.000199		
1676.103158	1012.000199		
1690.775424	1012.000199		
1703.216229	1012.000199		
1717.695180	1012.000199		
1730.287403	1012.000199		
1744.870141	1012.000199		
1757.150010	1012.000199		
1771.874123	1012.000199		
1784.257308	1012.000199		
1799.079225	1012.000199		
1811.495211	1012.000199		
1392.944427	1025.994272		
1405.508039	1025.994272		
1419.829785	1025.994272		
1432.207138	1025.994272		
1446.957179	1025.994272		
1459.118058	1025.994272		
1474.063596	1025.994272		
1486.521046	1025.994272		
1501.022194	1025.994272		
1513.498313	1025.994272		
1528.171552	1025.994272		
1540.579904	1025.994272		
1555.124006	1025.994272		
1567.832194	1025.994272		
1582.285181	1025.994272		
1594.925535	1025.994272		
1609.129966	1025.994272		
1621.876588	1025.994272		
1636.530549	1025.994272		
1649.108889	1025.994272		
1663.613127	1025.994272		
1676.103158	1025.994272		
1690.775424	1025.994272		
1703.216229	1025.994272		
1717.695180	1025.994272		
1730.287403	1025.994272		
1744.870141	1025.994272		
1757.150010	1025.994272		
1771.874123	1025.994272		
1784.257308	1025.994272		
1799.079225	1025.994272		
1811.495211	1025.994272		
1392.944427	1039.941118		
1405.508039	1039.941118		
1419.829785	1039.941118		
1432.207138	1039.941118		
1446.957179	1039.941118		
1459.118058	1039.941118		
1474.063596	1039.941118		
1486.521046	1039.941118		
1501.022194	1039.941118		
1513.498313	1039.941118		
1528.171552	1039.941118		
1540.579904	1039.941118		
1555.124006	1039.941118		
1567.832194	1039.941118		
1582.285181	1039.941118		
1594.925535	1039.941118		
1609.129966	1039.941118		
1621.876588	1039.941118		
1636.530549	1039.941118		
1649.108889	1039.941118		
1663.613127	1039.941118		
1676.103158	1039.941118		
1690.775424	1039.941118		
1703.216229	1039.941118		
1717.695180	1039.941118		
1730.287403	1039.941118		
1744.870141	1039.941118		
1757.150010	1039.941118		
1771.874123	1039.941118		
1784.257308	1039.941118		
1799.079225	1039.941118		
1811.495211	1039.941118		
1392.944427	1053.874486		
1405.508039	1053.874486		
1419.829785	1053.874486		
1432.207138	1053.874486		
1446.957179	1053.874486		
1459.118058	1053.874486		
1474.063596	1053.874486		
1486.521046	1053.874486		
1501.022194	1053.874486		
1513.498313	1053.874486		
1528.171552	1053.874486		
1540.579904	1053.874486		
1555.124006	1053.874486		
1567.832194	1053.874486		
1582.285181	1053.874486		
1594.925535	1053.874486		
1609.129966	1053.874486		
1621.876588	1053.874486		
1636.530549	1053.874486		
1649.108889	1053.874486		
1663.613127	1053.874486		
1676.103158	1053.874486		
1690.775424	1053.874486		
1703.216229	1053.874486		
1717.695180	1053.874486		
1730.287403	1053.874486		
1744.870141	1053.874486		
1757.150010	1053.874486		
1771.874123	1053.874486		
1784.257308	1053.874486		
1799.079225	1053.874486		
1811.495211	1053.874486		
1392.944427	1067.813888		
1405.508039	1067.813888		
1419.829785	1067.813888		
1432.207138	1067.813888		
1446.957179	1067.813888		
1459.118058	1067.813888		
1474.063596	1067.813888		
1486.521046	1067.813888		
1501.022194	1067.813888		
1513.498313	1067.813888		
1528.171552	1067.813888		
1540.579904	1067.813888		
1555.124006	1067.813888		
1567.832194	1067.813888		
1582.285181	1067.813888		
1594.925535	1067.813888		
1609.129966	1067.813888		
1621.876588	1067.813888		
1636.530549	1067.813888		
1649.108889	1067.813888		
1663.613127	1067.813888		
1676.103158	1067.813888		
1690.775424	1067.813888		
1703.216229	1067.813888		
1717.695180	1067.813888		
1730.287403	1067.813888		
1744.870141	1067.813888		
1757.150010	1067.813888		
1771.874123	1067.813888		
1784.257308	1067.813888		
1799.079225	1067.813888		
1811.495211	1067.813888		
1392.944427	1081.648534		
1405.508039	1081.648534		
1419.829785	1081.648534		
1432.207138	1081.648534		
1446.957179	1081.648534		
1459.118058	1081.648534		
1474.063596	1081.648534		
1486.521046	1081.648534		
1501.022194	1081.648534		
1513.498313	1081.648534		
1528.171552	1081.648534		
1540.579904	1081.648534		
1555.124006	1081.648534		
1567.832194	1081.648534		
1582.285181	1081.648534		
1594.925535	1081.648534		
1609.129966	1081.648534		
1621.876588	1081.648534		
1636.530549	1081.648534		
1649.108889	1081.648534		
1663.613127	1081.648534		
1676.103158	1081.648534		
1690.775424	1081.648534		
1703.216229	1081.648534		
1717.695180	1081.648534		
1730.287403	1081.648534		
1744.870141	1081.648534		
1757.150010	1081.648534		
1771.874123	1081.648534		
1784.257308	1081.648534		
1799.079225	1081.648534		
1811.495211	1081.648534		
1392.944427	1095.522497		
1405.508039	1095.522497		
1419.829785	1095.522497		
1432.207138	1095.522497		
1446.957179	1095.522497		
1459.118058	1095.522497		
1474.063596	1095.522497		
1486.521046	1095.522497		
1501.022194	1095.522497		
1513.498313	1095.522497		
1528.171552	1095.522497		
1540.579904	1095.522497		
1555.124006	1095.522497		
1567.832194	1095.522497		
1582.285181	1095.522497		
1594.925535	1095.522497		
1609.129966	1095.522497		
1621.876588	1095.522497		
1636.530549	1095.522497		
1649.108889	1095.522497		
1663.613127	1095.522497		
1676.103158	1095.522497		
1690.775424	1095.522497		
1703.216229	1095.522497		
1717.695180	1095.522497		
1730.287403	1095.522497		
1744.870141	1095.522497		
1757.150010	1095.522497		
1771.874123	1095.522497		
1784.257308	1095.522497		
1799.079225	1095.522497		
1811.495211	1095.522497		
1392.944427	1109.625271		
1405.508039	1109.625271		
1419.829785	1109.625271		
1432.207138	1109.625271		
1446.957179	1109.625271		
1459.118058	1109.625271		
1474.063596	1109.625271		
1486.521046	1109.625271		
1501.022194	1109.625271		
1513.498313	1109.625271		
1528.171552	1109.625271		
1540.579904	1109.625271		
1555.124006	1109.625271		
1567.832194	1109.625271		
1582.285181	1109.625271		
1594.925535	1109.625271		
1609.129966	1109.625271		
